iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,plc3AttackerUnit,plc2AttackerUnit
266,2025-12-25 18:00:24.303692,6.732811014429615,6.659554121732356,78.48219470865901,69.35038709206357,59.42533482921581,57.954885652562375,59.35421461166493,0.0,0.0,0.0,432.58052913409904,1.0,1.0,0,0
267,2025-12-25 18:00:29.356916,6.8911012494088295,6.801763360007137,78.49661739650462,69.4172536689037,59.56659876607743,58.097092794138526,59.496126382632795,0.0,0.0,0.0,431.13826034953803,1.0,1.0,0,0
268,2025-12-25 18:00:34.599761,7.048333084334379,6.943486267020347,78.51100563069231,69.48391275518159,59.70704057947184,58.23881358877081,59.63720796786753,0.0,0.0,0.0,429.699436930768,1.0,1.0,0,0
269,2025-12-25 18:00:39.865440,7.204515288989684,7.08471776311506,57.99279378564707,57.99399280306916,58.04314748317779,58.37961872376745,58.045277558673625,0.0,0.0,0.0,0.0,0.0,0.0,0,0
270,2025-12-25 18:00:45.562738,7.115766530838279,7.010654344365781,57.91077087080038,57.91240641831386,57.959425786979025,58.30555400105506,57.96149219762775,0.0,0.0,0.0,0.0,0.0,0.0,0,0
271,2025-12-25 18:00:50.552659,7.027542716876363,6.936065983458212,57.828710951097584,57.830804690738475,57.875819434621505,58.23096442948579,57.877827865412286,0.0,0.0,0.0,0.0,0.0,0.0,0,0
272,2025-12-25 18:00:56.597792,6.939803483910953,6.8609930435987545,57.7466288098603,57.74919235007104,57.79232705003232,58.15589036503656,57.794282582727476,0.0,0.0,0.0,0.0,0.0,0.0,0,0
273,2025-12-25 18:01:02.387327,6.852512005396851,6.785472351329211,57.66453613844154,57.66757335724933,57.70894622870935,58.080368627670445,57.710853419594734,0.0,0.0,0.0,0.0,0.0,0.0,0,0
274,2025-12-25 18:01:07.464832,6.765634613133542,6.709537574856299,57.58244212268235,57.585950978642806,57.62567381960692,58.00443287959375,57.6275367652464,0.0,0.0,0.0,0.0,0.0,0.0,0,0
275,2025-12-25 18:01:13.506449,6.679140469749056,6.633219551542181,57.50035393591601,57.50432787631626,57.54250615157762,57.928113952682274,57.54432854463208,0.0,0.0,0.0,0.0,0.0,0.0,0,0
