iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
97.0,2025-01-16 11:34:05.573891,0.0,0,1,,,6.716533660888672,6.6341142654418945,1.0,67.26604461669922,62.06754684448242,188.55039978027344,71.21537780761719
98.0,2025-01-16 11:34:13.730355,0.0,0,1,,,6.742863655090332,6.686044692993164,1.0,67.27217864990234,62.082847595214844,188.3263702392578,71.1158676147461
99.0,2025-01-16 11:34:22.192655,0.0,0,1,,,6.768937587738037,6.686044692993164,1.0,67.27217864990234,62.082847595214844,188.10455322265625,71.01642608642578
100.0,2025-01-16 11:34:31.115342,0.0,0,1,,,6.794767379760742,6.711884021759033,1.0,67.28433227539062,62.11327362060547,187.88479614257812,70.9171142578125
101.0,2025-01-16 11:34:39.345061,0.0,0,1,,,6.820363998413086,6.763260841369629,1.0,67.29034423828125,62.12839126586914,187.6670379638672,70.81797790527344
102.0,2025-01-16 11:34:47.509684,0.0,0,1,,,6.820363998413086,6.763260841369629,1.0,67.29631805419922,62.14344024658203,187.45114135742188,70.71908569335938
103.0,2025-01-16 11:34:55.813731,0.0,0,1,,,6.870893955230713,6.81418514251709,1.0,67.30224609375,62.158416748046875,187.237060546875,70.6204605102539
104.0,2025-01-16 11:35:04.705840,0.0,0,1,,,6.895843505859375,6.839462757110596,1.0,67.30814361572266,62.17332077026367,187.02467346191406,70.52214050292969
105.0,2025-01-16 11:35:13.546723,0.0,0,1,,,6.920591831207275,6.86461067199707,1.0,67.31400299072266,62.188148498535156,186.81396484375,70.42416381835938
106.0,2025-01-16 11:35:22.229950,0.0,0,1,,,6.945145130157471,6.86461067199707,1.0,67.31982421875,62.20289611816406,186.60482788085938,70.32655334472656
107.0,2025-01-16 11:35:31.162638,0.0,0,1,,,6.969508647918701,6.889625072479248,1.0,67.32560729980469,62.21756362915039,186.39723205566406,70.22933197021484
108.0,2025-01-16 11:35:39.507534,0.0,0,1,,,6.993687152862549,6.91450309753418,1.0,67.33135223388672,62.23215103149414,186.19113159179688,70.13253021240234
109.0,2025-01-16 11:35:48.362486,0.0,0,1,,,7.060632228851318,6.939241409301758,1.0,67.48592376708984,62.73994827270508,187.55242919921875,74.5610122680664
110.0,2025-01-16 11:35:56.542139,0.0,0,0,,,7.125758171081543,6.98404598236084,1.0,67.49983215332031,62.767486572265625,186.9740753173828,74.40653228759766
