iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J5S_LEVEL,J1S_LEVEL,J4S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V5_FLOW,V5_STATUS,V1_FLOW,V1_STATUS,V4_FLOW,V4_STATUS,plc4AttackerUnit
452,2025-07-10 10:49:38.264924,5.682397357645334,5.711510655651278,56.687695523482354,56.69374494551135,56.70978486664709,57.00643511536225,56.71077243026212,5.415772616080963,56.68769554511916,57.00643529376388,0.0,0.0,0.0,0.0,-62.146893980639106,1.0,-7.236406025867836,1.0,-59.66621216941803,1.0,0
453,2025-07-10 10:49:41.174549,5.615835476003585,5.647605685209677,56.62218840358681,56.62841733689275,56.644033464905895,56.942529908431894,56.6450117811111,5.3500119666282275,56.622188425094095,56.942530087135204,0.0,0.0,0.0,0.0,-62.045983603411514,1.0,-7.193085460812654,1.0,-59.767110957409386,1.0,0
454,2025-07-10 10:49:44.276682,5.549381673801695,5.583592649710631,56.556700323424195,56.56309611882733,56.578322255711264,56.8785166556352,56.57929212259379,5.284292307834092,56.55670034481258,56.87851683461533,0.0,0.0,0.0,0.0,-61.95340009242045,1.0,-7.153319893973276,1.0,-59.85969157109139,1.0,0
455,2025-07-10 10:49:47.263004,5.483027032975869,5.519480455321127,56.49123006089192,56.49778081956864,56.512648156440775,56.81440426159495,56.513610300219696,5.21861048520599,56.49123008217119,56.81440444082909,0.0,0.0,0.0,0.0,-61.86844809349168,1.0,-7.116828286370946,1.0,-59.94464646732922,1.0,0
456,2025-07-10 10:49:50.565641,5.416763381283642,5.455277269700181,56.45747709381788,56.46375379488216,56.47610932653819,56.75020856504526,56.47695003874396,5.181950212242586,56.45747711355486,56.75020873453052,0.0,0.0,0.0,0.0,-58.02641057186975,1.0,-6.60101166261029,1.0,-56.68414233355179,1.0,0
457,2025-07-10 10:49:53.431033,5.354614708499706,5.394566218194451,56.39588895033393,56.40226880675036,56.41439307034359,56.68949738550472,56.41522892134743,5.120229094675405,56.39588896999753,56.68949755516064,0.0,0.0,0.0,0.0,-57.9693364807099,1.0,-6.57646855756866,1.0,-56.74122221932976,1.0,0
458,2025-07-10 10:49:56.679328,5.292527164520195,5.333794034142573,56.33431375126672,56.340788306569394,56.352700873072074,56.628725084318276,56.35353228399456,5.058532457166439,56.334313770863176,56.62872525413027,0.0,0.0,0.0,0.0,-57.917129868769734,1.0,-6.554011515049751,1.0,-56.7934230366518,1.0,0
459,2025-07-10 10:49:59.513313,5.230495532589372,5.272965945576155,56.27274948607611,56.279311530474175,56.29103011712551,56.56789688854122,56.29185748519228,4.9968576582214945,56.272749505611195,56.56789705849587,0.0,0.0,0.0,0.0,-57.8694169831806,1.0,-6.5334869776734195,1.0,-56.84113302493188,1.0,0
460,2025-07-10 10:50:02.661871,5.168514999775161,5.2120867507259225,56.211195862969795,56.21783840119461,56.229379371312234,56.50701759560312,56.23020305056609,4.935203223464867,56.21119588244875,56.50701776568823,0.0,0.0,0.0,0.0,-57.82579220067419,1.0,-6.514712414968926,1.0,-56.88476360205641,1.0,0
461,2025-07-10 10:50:05.425343,5.106581195894293,5.151160830012561,56.14965216622986,56.156368723244974,56.16774700568199,56.44609158511471,56.168567317155706,4.8735674899351755,56.149652185657466,56.44609175531911,0.0,0.0,0.0,0.0,-57.78589046030902,1.0,-6.497537166865186,1.0,-56.92466244511252,1.0,0
462,2025-07-10 10:50:08.532913,5.0446901307159395,5.090192169832969,56.088117711989796,56.09490229870115,56.106131580694516,56.3851228427713,56.10694881691155,4.811948989581847,56.0881177313704,56.38512301308484,0.0,0.0,0.0,0.0,-57.749378571543275,1.0,-6.481822162527351,1.0,-56.961162744642024,1.0,0
463,2025-07-10 10:50:11.549585,4.982838168962828,5.029184415836268,56.0265915739978,56.03343868960433,56.04453154965801,56.324115013583054,56.04534597774966,4.750346150320135,56.02659159333543,56.32411518399644,0.0,0.0,0.0,0.0,-57.715989981943494,1.0,-6.467448612283988,1.0,-56.994554231550865,1.0,0
464,2025-07-10 10:50:13.460523,4.921021965772485,4.968140903962791,55.96507320080611,55.971977762473834,55.98294570268184,56.26307143286387,55.983757565747396,4.688757738226552,55.965073220104436,56.263071603368594,0.0,0.0,0.0,0.0,-57.68544944714904,1.0,-6.454300623772724,1.0,-57.0251034582725,1.0,0
465,2025-07-10 10:50:16.660305,4.859238474569149,4.907064667482693,67.31972660292305,62.33786794099079,56.90638645866794,56.20223318627976,56.86712910862071,5.572128792598671,67.31972600213953,56.202232911029,0.0,0.0,312.46089267007255,1.0,105.69319707656177,1.0,200.93133852014944,1.0,92.05729302777854,1.0,0
466,2025-07-10 10:50:19.936026,4.972440243271223,5.005661817946348,67.34204565639993,62.391604073093575,57.008039774258414,56.30082937505648,56.969227149346494,5.674226835991891,67.3420450580922,56.30082910065563,0.0,0.0,311.284524627335,1.0,104.80107795217464,1.0,200.10331656408198,1.0,91.7730409332762,1.0,0
467,2025-07-10 10:50:23.371703,5.084686516196804,5.103954524624314,67.36429336897218,62.44518145083636,57.10897987841752,56.39912109320431,57.07060347718198,5.775603166457482,67.36429277312887,56.39912081967941,0.0,0.0,310.11191674227666,1.0,103.92144333252418,1.0,199.27909587750037,1.0,91.48007663043245,1.0,0
468,2025-07-10 10:50:26.370817,5.195990662205969,5.201933451296213,67.1997532077974,61.991279477284635,56.90277093714798,56.49702783278592,56.8680433490679,5.573043125013247,67.19975261064805,56.49702763156596,0.0,0.0,318.78431799592033,1.0,74.93481361393606,1.0,199.71589419128577,1.0,67.2977763832705,1.0,0
469,2025-07-10 10:50:28.290727,5.2762489351355635,5.2740121379501606,67.21612430208516,62.031563063559986,56.97666572332389,56.56910597376719,56.94224565054589,5.647245428441582,67.21612370673941,56.56910577317689,0.0,0.0,317.92144842285575,1.0,74.28252504155353,1.0,199.11268023975026,1.0,67.08719126891083,1.0,0
470,2025-07-10 10:50:31.051301,5.355808581867507,5.345865288481163,67.23242892069023,62.07171943363313,57.05002304325177,56.64095855840136,57.015903651011875,5.720903430822326,67.23242832713788,56.64095835846578,0.0,0.0,317.0620825767239,1.0,73.64213571747769,1.0,198.51287931828665,1.0,66.86821844482438,1.0,0
471,2025-07-10 10:50:33.003899,5.434682339832905,5.4174839057314,67.24866696161787,62.1117446614563,57.122848765950486,56.712576590970656,57.089023510582095,5.794023292273153,67.24866636984893,56.71257639171346,0.0,0.0,316.20622583334705,1.0,73.01316758571375,1.0,197.9164218914775,1.0,66.64133306969688,1.0,0
472,2025-07-10 10:50:36.354911,5.512882452048338,5.488859516217858,67.26483817967738,62.15163495938945,57.19514839336962,56.78395159934824,57.16161100058305,5.8666107841219235,67.26483758968189,56.78395140079174,0.0,0.0,315.35389111596936,1.0,72.39516866604845,1.0,197.3232963700866,1.0,66.4069871237416,1.0,0
473,2025-07-10 10:50:38.800856,5.590420660580964,5.559984138421936,67.28094260525903,62.19138690371372,57.26692765758747,56.85507560327173,57.23367211065096,5.938671896006074,67.28094201702714,56.85507540543692,0.0,0.0,314.5050768228129,1.0,71.78772754059537,1.0,196.733456397169,1.0,66.16561810062649,1.0,0
474,2025-07-10 10:50:41.418305,5.667308273524087,5.630850244366543,67.29698030150394,62.23099727979781,57.338191933608776,56.92594107593534,57.30521245392147,6.010212241062498,67.29697971502591,56.925940878842056,0.0,0.0,313.6597796259045,1.0,71.19043279146808,1.0,196.1468787942522,1.0,65.91761713707456,1.0,0
475,2025-07-10 10:50:44.634195,5.743556155486414,5.7014507274107,67.31295112817891,62.27046293395933,57.408946722442245,56.996540911858325,57.37623776092149,6.08123754981921,67.31295054344518,56.99654071552524,0.0,0.0,312.8180069165006,1.0,70.60290776848888,1.0,195.563505615155,1.0,65.6633695751907,1.0,0
476,2025-07-10 10:50:47.816445,5.819174779095626,5.771778901010921,67.32885491509093,62.309780872069304,57.47919727665122,57.06686842554125,57.446753498536935,6.151753289163191,67.32885433209192,57.066868229985985,0.0,0.0,311.9797676649475,1.0,70.02480189726157,1.0,194.98333106525934,1.0,65.4032259893711,1.0,0
477,2025-07-10 10:50:50.997670,5.894174226125212,5.841828453356038,67.34469194212045,62.34894851375286,57.54894882749148,57.136917306206065,57.51676509996019,6.221764892287855,67.3446913608467,57.13691711144518,0.0,0.0,311.14504711961695,1.0,69.45576750069904,1.0,194.40632037685646,1.0,65.13754854324816,1.0,0
478,2025-07-10 10:50:53.723890,5.968564217127127,5.911593446211863,67.36046211686117,62.38796322348815,57.61820640626848,57.206681616564175,57.586277787606875,6.291277581609767,67.36046153730338,57.20668142261332,0.0,0.0,310.3138501509544,1.0,68.89548877211382,1.0,193.8324213983833,1.0,64.86663276234594,1.0,0
479,2025-07-10 10:50:57.082392,6.042354116966927,5.981068281463859,67.37616538959851,62.42682253293939,57.68697515945064,57.276155759395564,57.65529689252306,6.360296688175953,67.37616481174739,57.27615556626947,0.0,0.0,309.4861793792638,1.0,68.34364990481845,1.0,193.26162833522176,1.0,64.59079445335192,1.0,0
480,2025-07-10 10:51:00.066433,6.1155529799234625,6.050247682808388,67.42224077188446,62.54911465571163,57.79941258799879,57.34534475008207,57.767400857807786,6.472400640318029,67.42224019617373,57.345344545787256,0.0,0.0,307.0576889715375,1.0,72.73919224644487,1.0,192.5457728020774,1.0,68.32615885002724,1.0,0
481,2025-07-10 10:51:02.931819,6.193459646861425,6.1234278165961085,67.43883302123571,62.58991937211946,57.87177997003931,57.41852411777115,57.840032813655604,6.545032597907659,67.43883244732916,57.41852391434937,0.0,0.0,306.1831630014215,1.0,72.1566448004296,1.0,191.94236762814398,1.0,68.03417383764554,1.0,0
482,2025-07-10 10:51:06.215525,6.2707423858815465,6.196295216131698,67.45535670899461,62.63055905841253,57.94363813532617,57.49139074200725,57.91215082240887,6.61715060837809,67.4553561368828,57.49139053947226,0.0,0.0,305.31225070005877,1.0,71.58234019868814,1.0,191.34212052108523,1.0,67.73758500116855,1.0,0
483,2025-07-10 10:51:09.258568,6.347410020023721,6.268844958271673,67.47181145732097,62.671031356749225,58.014991837098655,57.5639397004166,57.98375979804608,6.68875958570866,67.47181088699449,57.56393949878144,0.0,0.0,304.4449719822378,1.0,71.0160002995508,1.0,190.7450140970468,1.0,67.43664150917539,1.0,0
484,2025-07-10 10:51:12.376412,6.423471078615787,6.341072381008604,67.48819737147068,62.71133429428562,58.08584588502387,57.636166331776124,58.054864703641854,6.7598644929747085,67.48819680292023,57.63616613105303,0.0,0.0,303.58132130024336,1.0,70.45737883174752,1.0,190.15102517755622,1.0,67.13160122217232,1.0,0
485,2025-07-10 10:51:15.193917,6.4989338290675445,6.41297309264868,67.50451484779263,62.75146617720782,58.15620504060738,57.70806624512025,58.12547044616308,6.830470237143826,67.50451428100905,57.70806604532077,0.0,0.0,302.7212777637564,1.0,69.9062411132445,1.0,189.5601016110504,1.0,66.82269882219316,1.0,0
486,2025-07-10 10:51:18.611635,6.573806292827203,6.484542951923998,67.52076362286778,62.791425038943366,58.226073735598696,57.779635299947614,58.19558159540784,6.90058138801482,67.52076305784188,57.779635101082604,0.0,0.0,301.8648552567791,1.0,69.36234956469889,1.0,188.97224339752938,1.0,66.51016899127171,1.0,0
487,2025-07-10 10:51:21.733586,6.648096225625182,6.555778087237498,67.53694366347,62.83120915729182,58.29545655226573,57.85086962527029,58.2652028678469,6.970202662059105,67.53694310019273,57.85086942734994,0.0,0.0,301.012055530555,1.0,68.82548688793122,1.0,188.38741576928442,1.0,66.19422902758743,1.0,0
488,2025-07-10 10:51:24.585765,6.721811159487605,6.626674834399425,67.55305519448203,62.8708170437587,58.36435780908251,57.92176555758204,58.334338706313176,7.0393385021102,67.55305463294441,57.92176536061591,0.0,0.0,300.1628667322139,1.0,68.29544447668923,1.0,187.80559554784304,1.0,65.87509043470163,1.0,0
489,2025-07-10 10:51:28.461367,6.794958388839248,6.697229770760445,67.56909824343299,62.910247198033865,58.43278193967162,57.9923196747933,58.40299366718859,7.107993464550673,67.5690976836261,57.992319478790385,0.0,0.0,299.31728741078115,1.0,67.77201082741158,1.0,187.22675376011466,1.0,65.55294153770319,1.0,0
490,2025-07-10 10:51:31.485592,6.867545006536701,6.767439666430649,67.58507275839995,62.949498154723905,58.50073307471319,58.0625287476444,58.47117199563248,7.176171794540415,67.58507220031494,58.062528552613124,0.0,0.0,298.4753203029542,1.0,67.25500340962753,1.0,186.65087302224492,1.0,65.22797935360813,1.0,0
491,2025-07-10 10:51:34.638437,6.939577883185811,6.837301516962673,67.60097886005296,62.98856864130683,58.56821543167999,58.13238977221678,58.53887802025316,7.243877820688325,67.60097830368106,58.132389578165004,0.0,0.0,297.63695904858776,1.0,66.744222309012,1.0,186.07792436114323,1.0,64.90038931019626,1.0,0
492,2025-07-10 10:51:38.097576,7.011063698616678,6.906812503553566,67.50043420818496,62.706418892028935,58.4857529344096,58.20186473068964,58.45903963108478,7.164039493424005,67.5004336524147,58.20186458455586,0.0,0.0,302.93635561342444,1.0,46.040483470051186,1.0,185.8767062469724,1.0,48.8742719255697,1.0,0
493,2025-07-10 10:51:41.518986,7.0603749517362955,6.959158859784709,57.5001066935596,57.50633832333733,57.57749005150739,58.25397148739357,57.580824160847904,6.285824491347053,57.50010673613718,58.25397177887823,0.0,0.0,0.0,0.0,-110.5350495976154,1.0,-14.240019063436193,1.0,-97.48669954490197,1.0,0
494,2025-07-10 10:51:44.239060,6.941987358875525,6.854746589335822,57.38777933551147,57.39464389784333,57.46367659118367,58.1495579749566,57.46695487776934,6.171955207226086,57.38777937764556,58.14955826748367,0.0,0.0,0.0,0.0,-110.18641929581463,1.0,-14.091697120761637,1.0,-97.8353327440118,1.0,0
495,2025-07-10 10:51:47.536818,6.823973167213231,6.749960920438221,57.27546220986308,57.28295034999147,57.34996799000824,58.04477113039784,57.35319398724988,6.058194315722766,57.27546225157831,58.044771423908735,0.0,0.0,0.0,0.0,-109.85736900863685,1.0,-13.951609330433712,1.0,-98.16437144195334,1.0,0
496,2025-07-10 10:51:50.730474,6.7063113978247575,6.6448228343372095,57.1631588137792,57.17125896228068,57.23636095038016,57.93963193121026,57.23953793582223,5.944538263366246,57.1631588550987,57.93963222565004,0.0,0.0,0.0,0.0,-109.54671083936773,1.0,-13.819257355294212,1.0,-98.47503830314963,1.0,0
497,2025-07-10 10:51:54.093181,6.588982360660267,6.539352012715032,57.050872708738396,57.05957147736115,57.122852369091085,57.83416005560946,57.12598338003303,5.83098370669973,57.05087274968387,57.83416035092652,0.0,0.0,0.0,0.0,-109.25329165900166,1.0,-13.694166036657407,1.0,-98.76844009966135,1.0,0
498,2025-07-10 10:51:56.732033,6.47196758555256,6.433566946343951,56.93860562353677,56.94788830265403,57.00943852539726,57.72837399101904,57.01252638799964,5.717526713837556,56.93860566412871,57.72837428716492,0.0,0.0,0.0,0.0,-108.97610610129504,1.0,-13.57592395663687,1.0,-99.0456372466042,1.0,0
499,2025-07-10 10:52:00.458508,6.3552496900416955,6.327484990891246,56.826359827248986,56.83621061927162,56.896116185131426,57.62229109008425,56.89916352560987,5.60416385066458,56.82635986750663,57.62229138701332,0.0,0.0,0.0,0.0,-108.71416328654959,1.0,-13.464122594655237,1.0,-99.3075771640406,1.0,0
500,2025-07-10 10:52:03.620762,6.238812346261091,6.221122482203521,56.714136794742174,56.7245391221579,56.78288197406956,57.51592768574489,56.785891237918726,5.4908915622331,56.71413683468366,57.51592798341429,0.0,0.0,0.0,0.0,-108.46655925433879,1.0,-13.358382403225733,1.0,-99.55517829894234,1.0,0
501,2025-07-10 10:52:06.650719,6.122640197074672,6.114494786313002,56.601937386733375,56.6128741469468,56.669732325000076,57.40929914129205,56.67270579142733,5.37770611504176,56.601937426375784,57.409299439661396,0.0,0.0,0.0,0.0,-108.23246247696261,1.0,-13.258355705261238,1.0,-99.78927507631852,1.0,0
502,2025-07-10 10:52:09.830712,6.006718772431127,6.007616362483268,56.489762614378904,56.501216329426896,56.55666404024171,57.302419913437,56.55960383426467,5.26460415721715,56.48976265373835,57.30242021246828,0.0,0.0,0.0,0.0,-108.01107619442973,1.0,-13.163720899456166,1.0,-100.01065556423328,1.0,0
503,2025-07-10 10:52:12.831067,5.891034458131265,5.900500831354434,56.377612834149225,56.38956585117501,56.44367379574566,57.19530362041537,56.446581902912875,5.15158222523924,56.37761287324091,57.19530392007275,0.0,0.0,0.0,0.0,-107.80167318216627,1.0,-13.074167973741169,1.0,-100.22005567918768,1.0,0
504,2025-07-10 10:52:15.801971,5.775574424476532,5.793161029391999,67.32449752439233,62.31338211787746,57.44888838751252,57.0882463483787,57.41571438543177,6.1207141718245355,67.3244969405644,57.08824615784365,0.0,0.0,312.20943220573463,1.0,71.44068786146818,1.0,195.2605629799109,1.0,63.72422380025,1.0,0
505,2025-07-10 10:52:19.161154,5.852090342896475,5.861412302186985,67.3403131305571,62.351774343543454,57.51934075579115,57.15649715909093,57.486465326038605,6.1914651143653705,67.34031254847548,57.156496969114336,0.0,0.0,311.3758406877046,1.0,70.79386361397155,1.0,194.67651183049384,1.0,63.537448771739946,1.0,0
506,2025-07-10 10:52:22.882719,5.927913485817182,5.929463527863132,67.35606270754378,62.390050016443226,57.589266028217715,57.22454790061465,57.55668200485012,6.261681795072256,67.35606212719813,57.224547711224695,0.0,0.0,310.5457293627351,1.0,70.1599584675705,1.0,194.09592006809362,1.0,63.34124879685987,1.0,0
507,2025-07-10 10:52:25.790743,6.0030576898749795,5.997304613648467,67.37174584218216,62.42820455552226,57.658670178342696,57.292388481756,57.62637072586893,6.3313705179495186,67.3717452635623,57.29238829297915,0.0,0.0,309.7191200077432,1.0,69.53840165238034,1.0,193.51872974652906,1.0,63.13619464549447,1.0,0
508,2025-07-10 10:52:29.198886,6.077536183582873,6.064926074248452,67.3873625344492,62.4662338712297,57.72755908902587,57.36000941873195,57.69553767881742,6.400537472721121,67.38736195754505,57.360009230593086,0.0,0.0,308.89601262394444,1.0,68.92866585815227,1.0,192.94490609809145,1.0,62.922822319819716,1.0,0
509,2025-07-10 10:52:31.492476,6.151361624350158,6.132319005873914,67.40291275178734,62.504134100860554,57.795938621651906,57.42740180914855,57.7641890136179,6.469188809310842,67.40291217658896,57.42740162167103,0.0,0.0,308.0764089273455,1.0,68.33025564503714,1.0,192.3744201496902,1.0,62.701633054302874,1.0,0
510,2025-07-10 10:52:34.623647,6.224546142161402,6.199475038737424,67.41839628599517,62.54190150704911,57.86381451740011,57.49455728450006,57.83233074252089,6.537330539970608,67.4183957124927,57.4945570977059,0.0,0.0,307.26031989159924,1.0,67.74270164896734,1.0,191.80722554438034,1.0,62.47308752108438,1.0,0
511,2025-07-10 10:52:37.498880,6.297101367884894,6.266386290706305,67.4338131962784,62.57953271014732,57.93119242355452,57.561467963933104,57.899968766450435,6.604968565625768,67.4338126244621,57.56146777784293,0.0,0.0,306.4477423961539,1.0,67.16557217089303,1.0,191.24328171983507,1.0,62.23764059768655,1.0,0
512,2025-07-10 10:52:40.764788,6.369038463034763,6.333045369775557,67.44916361527186,62.61702457907275,57.99807781610368,57.62812645657013,57.96710879817136,6.672108599042415,67.44916304513211,57.62812627120337,0.0,0.0,305.63866945024023,1.0,66.59844130638248,1.0,190.6825654975819,1.0,61.99569211275957,1.0,0
513,2025-07-10 10:52:43.450751,6.440368137674567,6.399445310915996,67.46444743000195,62.65437402306282,58.06447619098352,57.69452579851676,58.033756560127884,6.738756362665888,67.46444686152927,57.69452561389165,0.0,0.0,304.83310700834403,1.0,66.04093240525799,1.0,190.12501893143963,1.0,61.74765058688081,1.0,0
514,2025-07-10 10:52:46.782589,6.511100692548644,6.465579582996748,67.47966441593101,62.69157807120344,58.13039289902786,57.76065945968249,58.09991761650662,6.80491742068395,67.47966384911594,57.76065927581619,0.0,0.0,304.0310669051536,1.0,65.49266302272372,1.0,189.57063043217204,1.0,61.493869491755504,1.0,0
515,2025-07-10 10:52:50.078434,6.581246036150439,6.531442050865857,67.4948148677333,62.728634214642774,58.19583306012634,57.82652130584695,58.16559728399959,6.870597089789633,67.49481430256652,57.826521122755565,0.0,0.0,303.23253360929823,1.0,64.95329127631067,1.0,189.0193594374523,1.0,61.234699401779835,1.0,0
516,2025-07-10 10:52:53.377036,6.650813689046194,6.597026930600292,67.42996252003152,62.543388835979385,58.15749681325187,57.89208143736622,58.12909526929243,6.834095117518925,67.42996195573545,57.89208128781774,0.0,0.0,306.65069959075237,1.0,50.760469377451045,1.0,188.7281566985166,1.0,50.01631292941511,1.0,0
517,2025-07-10 10:52:56.444108,6.705180244741803,6.650596464708704,67.44209806243661,62.573791376853656,58.20920926317643,57.94565043765238,58.180968623977705,6.885968473323002,67.44209749944238,57.945650288897575,0.0,0.0,306.01107281260806,1.0,50.386287707056,1.0,188.2927548876978,1.0,49.75087016532598,1.0,0
518,2025-07-10 10:52:59.371464,6.759146032149239,6.703881694767732,67.45417485877417,62.604041557773,58.26056945736769,57.998935132943025,58.2324872926306,6.937487143080457,67.45417429707462,57.99893498498688,0.0,0.0,305.3745423573682,1.0,50.0168692127545,1.0,187.85975204878014,1.0,49.48375855121867,1.0,0
519,2025-07-10 10:53:02.413968,6.8127161603466,6.756880836775276,67.46619368869439,62.634138977251176,58.311581950125024,58.051933739545746,58.28365587840591,6.988655729946542,67.4661931282825,58.0519335923929,0.0,0.0,304.7410671320898,1.0,49.652060337166404,1.0,187.42909603020053,1.0,49.21509397945556,1.0,0
520,2025-07-10 10:53:05.507372,6.865895562555321,6.809592228038765,67.47815440015395,62.66408275917549,58.362250006941615,58.104644595134396,58.33447773192159,7.0394775845396875,67.47815384102272,58.10464444878903,0.0,0.0,304.110655150506,1.0,49.29170172829345,1.0,187.00078103734086,1.0,48.94503580203491,1.0,0
521,2025-07-10 10:53:08.879183,6.918689002602445,6.862014379846418,67.4900573730377,62.693872400101,58.41257687631201,58.15706621130573,58.38495618125191,7.089956034934634,67.49005681518028,58.157066065771566,0.0,0.0,303.48328639006485,1.0,48.935639828755484,1.0,186.57475491863806,1.0,48.673728884409684,1.0,0
522,2025-07-10 10:53:11.643362,6.97110109398594,6.914145949077494,67.50190279038455,62.723507349577446,58.46256554883771,58.20919724525308,58.435094290383425,7.140094145118354,67.50190223379407,58.20919710053346,0.0,0.0,302.85895120335164,1.0,48.58373267040861,1.0,186.15102926332838,1.0,48.401306502796615,1.0,0
523,2025-07-10 10:53:14.797016,7.0231362763132825,6.965985743902366,67.51369050074796,62.752986936062776,58.51221902604125,58.261036505429416,58.48489513373816,7.189894989513311,67.51368994541762,58.26103636152726,0.0,0.0,302.2376575726463,1.0,48.23583249049079,1.0,185.72957509832122,1.0,48.12790483072149,1.0,0
524,2025-07-10 10:53:17.286492,7.074798840979584,7.017532709273324,57.54890239265843,57.55700063018811,57.62039532577782,58.312345166423256,57.6234999609689,6.328500284903259,57.54890243345417,58.31234545805117,0.0,0.0,0.0,0.0,-108.33946299783292,1.0,-13.644086049566795,1.0,-97.5346123448162,1.0,0
525,2025-07-10 10:53:20.181339,6.958762815626025,6.913069124064314,57.437779910205904,57.44646705259968,57.50808288427526,58.20788055258993,57.51114276070381,6.216143083774965,57.43777995063358,58.20788084508104,0.0,0.0,0.0,0.0,-108.05076643123357,1.0,-13.520988079562812,1.0,-97.82330601410649,1.0,0
526,2025-07-10 10:53:23.213231,6.8430359918053965,6.808296335440971,57.326677425845574,57.33593842853726,57.39586443579261,58.10310679027533,57.39888232037044,6.10388264262646,57.326677465925485,58.103107083581556,0.0,0.0,0.0,0.0,-107.7781441352954,1.0,-13.404678504684853,1.0,-98.09591961811748,1.0,0
527,2025-07-10 10:53:26.123867,6.727601159465637,6.7032315702303595,57.21559640331525,57.2254152691893,57.28373631537718,57.998041103180974,57.2867147814233,5.99171510290938,57.21559644306648,57.998041397257154,0.0,0.0,0.0,0.0,-107.52063999802886,1.0,-13.294751701664609,1.0,-98.3534324473112,1.0,0
528,2025-07-10 10:53:29.535978,6.612442125487251,6.597890998895038,57.37729919725171,57.383837436984884,57.42196655827729,57.892765557912334,57.423919891019075,6.1289201472769,57.37729922889755,57.892765792575815,0.0,0.0,0.0,0.0,-85.70512544565645,1.0,-10.58391345338805,1.0,-78.48292492610653,1.0,0
529,2025-07-10 10:53:33.265056,6.52064840775818,6.513832552764902,57.28873101198271,57.295698873019084,57.3326259670374,57.80870642395871,57.33455020701895,6.039550462582282,57.288731043331865,57.80870665931669,0.0,0.0,0.0,0.0,-85.47285397298765,1.0,-10.484686412723931,1.0,-78.71519929608439,1.0,0
530,2025-07-10 10:53:36.957525,6.429103462930232,6.429525336889532,57.20018679960898,57.207567193843104,57.24336582298477,57.72439856445343,57.24526308460611,5.950263339521122,57.20018683068101,57.72439880045969,0.0,0.0,0.0,0.0,-85.25602515760511,1.0,-10.392004393224852,1.0,-78.9320165222307,1.0,0
531,2025-07-10 10:53:40.110760,6.337790748561964,6.344985895486753,57.111666866046406,57.11944255428935,57.15418196124736,57.63985852066204,57.15605419003524,5.861054444344895,57.11166689685952,57.6398587572737,0.0,0.0,0.0,0.0,-85.05356409784781,1.0,-10.305406722750377,1.0,-79.13448917122423,1.0,0
532,2025-07-10 10:53:43.372292,6.246694878374948,6.260229599488648,57.02317188144194,57.031325536986124,57.065070712704305,57.55510166083726,57.06691969652398,5.771919950268157,57.02317191201309,57.555101898014364,0.0,0.0,0.0,0.0,-84.86443935169063,1.0,-10.22448488072314,1.0,-79.32360232814517,1.0,0
533,2025-07-10 10:53:46.822618,6.155801567394151,6.175270757852737,56.93470164822987,56.943216079648565,56.97602818508314,57.470142291319874,56.977855571586375,5.682855824802213,56.93470167857482,57.470142529025324,0.0,0.0,0.0,0.0,-84.68773826677989,1.0,-10.148833243874833,1.0,-79.50030631036498,1.0,0
534,2025-07-10 10:53:50.226295,6.065097510971687,6.0901226551360885,56.84625607282194,56.85511431656374,56.887050773301404,57.384993694393195,56.888858080721,5.593858333443088,56.846256102955415,57.3849939325924,0.0,0.0,0.0,0.0,-84.52260323963401,1.0,-10.078104135118338,1.0,-79.66544423481992,1.0,0
535,2025-07-10 10:53:53.951601,5.974570326191477,6.004797687508367,56.75783477009204,56.767020205629564,56.79813498220416,57.299668263963014,56.79992361214902,5.504923864409515,56.75783480002774,57.2996685026238,0.0,0.0,0.0,0.0,-84.36822302371638,1.0,-10.01195856929371,1.0,-79.81981865611942,1.0,0
536,2025-07-10 10:53:57.110376,5.88420847952506,5.919307377379387,67.38717511978675,62.48440815872851,57.60970393322917,57.21440277743905,57.5760050812609,6.281004850945705,67.38717453909868,57.214402575048304,0.0,0.0,308.9058906691708,1.0,77.02864671955467,1.0,194.2104391059729,1.0,67.68934480533062,1.0,0
537,2025-07-10 10:54:00.789963,5.96670933543974,5.991805458326498,67.40412096132665,62.52508210717027,57.68514211062724,57.2869003775784,57.65177264147263,6.356772413276013,67.40412038251694,57.286900175739596,0.0,0.0,308.01272795214476,1.0,76.32008950793079,1.0,193.58222717187346,1.0,67.50474855323318,1.0,0
538,2025-07-10 10:54:04.051217,6.048451291636503,6.064105825540724,67.4209986257189,62.56564008171036,57.760013369340335,57.35920023819271,57.72696535390817,6.431965127788442,67.42099804877665,57.35920003693685,0.0,0.0,307.1231586409877,1.0,75.62547704480949,1.0,192.95765425795253,1.0,67.30978572932145,1.0,0
539,2025-07-10 10:54:07.417021,6.129449290417525,6.1361973739865885,67.43780816010857,62.60607737464642,57.83432376312341,57.43129125605118,57.801589629593686,6.506589405510898,67.43780758502301,57.43129105540744,0.0,0.0,306.23718025082894,1.0,74.94422407376078,1.0,192.3366855965014,1.0,67.10506187118881,1.0,0
