iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
350.0,2025-07-09 11:05:05.869727,False,0.0,5.451772689819336,-57.418270111083984,56.51649475097656,1.0,5.747198581695557,-72.66190338134766,57.042091369628906,1.0,56.509273529052734,0.0,-3.8358893394470215,0.0
351.0,2025-07-09 11:05:09.103028,False,0.0,5.390275478363037,-57.9495964050293,56.4510383605957,1.0,5.669374465942383,-72.13058471679688,56.96426773071289,1.0,56.442989349365234,0.0,-4.069667339324951,0.0
352.0,2025-07-09 11:05:12.481292,False,0.0,5.328208923339844,-58.44651412963867,56.38523864746094,1.0,5.5921196937561035,-71.63365173339844,56.88701248168945,1.0,56.37638473510742,0.0,-4.288022994995117,0.0
353.0,2025-07-09 11:05:15.244869,False,0.0,5.265610218048096,-58.91095733642578,56.31912612915039,1.0,5.515397071838379,-71.16921997070312,56.8102912902832,1.0,56.30949020385742,0.0,-4.491857528686523,0.0
354.0,2025-07-09 11:05:17.636502,False,0.0,5.202514171600342,-59.34473419189453,56.252723693847656,1.0,5.439172267913818,-70.73544311523438,56.73406982421875,1.0,56.242332458496094,0.0,-4.682007789611816,0.0
355.0,2025-07-09 11:05:20.878409,False,0.0,5.138953685760498,-59.74962615966797,56.18606185913086,1.0,5.3634114265441895,-70.33055114746094,56.65830993652344,1.0,56.1749382019043,0.0,-4.859311580657959,0.0
356.0,2025-07-09 11:05:23.931099,False,0.0,5.0749592781066895,-60.127323150634766,56.11915969848633,1.0,5.288084506988525,-69.95284271240234,56.582984924316406,1.0,56.107330322265625,0.0,-5.02453088760376,0.0
357.0,2025-07-09 11:05:27.193487,False,0.0,5.010560512542725,-60.47945785522461,56.052032470703125,1.0,5.213161945343018,-69.6007080078125,56.508060455322266,1.0,56.03953552246094,0.0,-5.1784186363220215,0.0
358.0,2025-07-09 11:05:30.076668,False,0.0,4.945784568786621,-60.80757522583008,55.984703063964844,1.0,5.138617038726807,-69.27259063720703,56.43351745605469,1.0,55.97156524658203,0.0,-5.321675777435303,0.0
359.0,2025-07-09 11:05:32.820533,False,0.0,4.880657196044922,-61.1131477355957,55.91718673706055,1.0,5.064423084259033,-68.9670181274414,56.35932540893555,1.0,55.903438568115234,0.0,-5.454980850219727,0.0
360.0,2025-07-09 11:05:36.202017,False,0.0,4.815202236175537,-105.22364807128906,55.403167724609375,1.0,4.990556716918945,-105.42626190185547,56.28533935546875,1.0,55.34827423095703,0.0,-11.547199249267578,0.0
361.0,2025-07-09 11:05:39.039484,False,0.0,4.702503204345703,-105.22872924804688,55.2904052734375,1.0,4.877640724182129,-105.42118072509766,56.17242431640625,1.0,55.23549270629883,0.0,-11.549389839172363,0.0
362.0,2025-07-09 11:05:41.727697,False,0.0,4.589798927307129,-105.23355865478516,55.17763900756836,1.0,4.764730453491211,-105.41635131835938,56.059513092041016,1.0,55.122711181640625,0.0,-11.551469802856445,0.0
363.0,2025-07-09 11:05:44.419687,False,0.0,4.477089881896973,-105.23814392089844,55.06487274169922,1.0,4.651824951171875,-105.41175842285156,55.94660949707031,1.0,55.009925842285156,0.0,-11.553448677062988,0.0
364.0,2025-07-09 11:05:47.842243,False,0.0,4.364375114440918,-105.24249267578125,54.95210266113281,1.0,4.538924694061279,-105.40740203857422,55.833709716796875,1.0,54.89714431762695,0.0,-11.555323600769043,0.0
365.0,2025-07-09 11:05:50.092821,False,0.0,4.2516560554504395,-105.24662780761719,54.839332580566406,1.0,4.426029205322266,-105.40326690673828,55.7208137512207,1.0,54.78435516357422,0.0,-11.557107925415039,0.0
366.0,2025-07-09 11:05:53.190752,False,0.0,4.138932704925537,-105.25055694580078,54.7265625,1.0,4.313138008117676,-105.39933013916016,55.6079216003418,1.0,54.67156982421875,0.0,-11.558802604675293,0.0
367.0,2025-07-09 11:05:55.824398,False,0.0,4.026205062866211,-105.2542953491211,54.61378860473633,1.0,4.200250625610352,-105.39559936523438,55.495033264160156,1.0,54.558780670166016,0.0,-11.560407638549805,0.0
368.0,2025-07-09 11:05:59.116266,False,0.0,3.91347336769104,-105.2578353881836,54.50101089477539,1.0,4.087368011474609,-105.39204406738281,55.38215255737305,1.0,54.44599151611328,0.0,-11.561934471130371,0.0
369.0,2025-07-09 11:06:01.841241,False,0.0,3.8007378578186035,-105.26119995117188,54.38823318481445,1.0,3.9744884967803955,-105.38867950439453,55.26927185058594,1.0,54.33320236206055,0.0,-11.563389778137207,0.0
370.0,2025-07-09 11:06:04.706578,False,0.0,3.6879987716674805,-105.264404296875,54.275455474853516,1.0,3.8616130352020264,-105.38548278808594,55.156394958496094,1.0,54.22040939331055,0.0,-11.564765930175781,0.0
371.0,2025-07-09 11:06:08.132273,False,0.0,3.57525634765625,-105.26744079589844,54.16267395019531,1.0,3.7487406730651855,-105.38243865966797,55.04352569580078,1.0,54.10762023925781,0.0,-11.566075325012207,0.0
372.0,2025-07-09 11:06:11.606785,False,0.0,3.462510585784912,-140.2716064453125,53.553375244140625,1.0,3.6358718872070312,-136.1717071533203,54.93052291870117,1.0,53.45194625854492,0.0,-16.093294143676758,0.0
373.0,2025-07-09 11:06:14.515919,False,0.0,3.3122739791870117,-140.18894958496094,53.404449462890625,1.0,3.4900262355804443,-136.2543487548828,54.7846794128418,1.0,53.303436279296875,0.0,-16.05777931213379,0.0
374.0,2025-07-09 11:06:17.995810,False,0.0,3.162125825881958,-140.10971069335938,53.25556182861328,1.0,3.34409236907959,-136.33360290527344,54.63874435424805,1.0,53.15494155883789,0.0,-16.023712158203125,0.0
375.0,2025-07-09 11:06:21.286461,False,0.0,3.0120625495910645,-140.03367614746094,53.10670471191406,1.0,3.198073387145996,-136.4096221923828,54.49272537231445,1.0,53.00646209716797,0.0,-15.9910249710083,0.0
376.0,2025-07-09 11:06:24.127731,False,0.0,2.8620805740356445,-139.9607391357422,52.957881927490234,1.0,3.0519731044769287,-136.48255920410156,54.346622467041016,1.0,52.85799789428711,0.0,-15.959672927856445,0.0
377.0,2025-07-09 11:06:27.335789,False,0.0,2.712177038192749,-139.89077758789062,52.80908966064453,1.0,2.905794620513916,-136.55252075195312,54.200443267822266,1.0,52.70954895019531,0.0,-15.929584503173828,0.0
378.0,2025-07-09 11:06:30.866130,False,1.0,2.5623481273651123,-26.652036666870117,53.80176544189453,1.0,2.7595412731170654,61.85914993286133,54.054622650146484,1.0,57.913631439208984,0.0,121.50145721435547,0.0
379.0,2025-07-09 11:06:33.896822,False,1.0,2.5338027477264404,-23.861698150634766,53.78351593017578,1.0,2.8257949352264404,58.849056243896484,54.12086868286133,1.0,57.90351486206055,0.0,121.61941528320312,0.0
380.0,2025-07-09 11:06:36.987456,False,1.0,2.5082459449768066,-21.48134422302246,53.765968322753906,1.0,2.888824701309204,56.26009750366211,54.18389129638672,1.0,57.89372634887695,0.0,121.7328109741211,0.0
381.0,2025-07-09 11:06:39.953320,False,1.0,2.485238552093506,-19.3955078125,53.749385833740234,1.0,2.9490816593170166,53.97354507446289,54.244144439697266,1.0,57.884483337402344,0.0,121.8404312133789,0.0
