iteration,timestamp,T2,P2
374,2025-06-25 20:33:10.606150,6.404824256896973,0
375,2025-06-25 20:33:13.586962,6.262348175048828,0
376,2025-06-25 20:33:16.778834,6.119643688201904,0
377,2025-06-25 20:33:19.799265,5.976720333099365,0
378,2025-06-25 20:33:22.339204,5.833587169647217,0
379,2025-06-25 20:33:25.723603,5.858079433441162,0
380,2025-06-25 20:33:28.355186,5.882676124572754,0
381,2025-06-25 20:33:31.312237,5.907339096069336,0
382,2025-06-25 20:33:34.029102,5.932038307189941,0
383,2025-06-25 20:33:37.574121,5.956746578216553,0
384,2025-06-25 20:33:40.410670,5.981442928314209,0
385,2025-06-25 20:33:43.038580,6.046970367431641,0
386,2025-06-25 20:33:46.252772,6.112328052520752,0
387,2025-06-25 20:33:48.770540,6.177504062652588,0
388,2025-06-25 20:33:52.386966,6.24248743057251,0
389,2025-06-25 20:33:55.060983,6.3072686195373535,0
390,2025-06-25 20:33:58.324902,6.371837139129639,0
391,2025-06-25 20:34:01.446536,6.436184883117676,0
392,2025-06-25 20:34:04.184462,6.500303268432617,0
393,2025-06-25 20:34:07.138607,6.564184665679932,0
394,2025-06-25 20:34:10.297328,6.627821445465088,0
395,2025-06-25 20:34:12.912652,6.691206455230713,0
396,2025-06-25 20:34:16.078873,6.75433349609375,0
397,2025-06-25 20:34:18.665678,6.820656776428223,0
398,2025-06-25 20:34:21.730823,6.8867034912109375,0
399,2025-06-25 20:34:24.346426,6.9524688720703125,0
