iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,ScadaCommand_V13,ScadaCommand_V24,T1,T2,P1,J1,J2,V13F,V24F
206.0,2025-07-27 14:26:32.326406,,0.0,,,,,,8.619949340820312,1.0,67.93192291259766,63.77711486816406,171.5717010498047,68.60733795166016
207.0,2025-07-27 14:26:49.192689,,0.0,,,,,,8.667217254638672,1.0,67.94269561767578,63.804073333740234,171.19927978515625,68.41228485107422
208.0,2025-07-27 14:27:05.572048,,0.0,,,,,,8.714081764221191,1.0,67.95340728759766,63.83082962036133,170.8281707763672,68.21870422363281
209.0,2025-07-27 14:27:22.734371,,0.0,,,,,,8.760550498962402,1.0,67.96406555175781,63.857383728027344,170.4583740234375,68.02654266357422
210.0,2025-07-27 14:27:40.099895,,0.0,,,,,,8.806628227233887,1.0,67.97467803955078,63.88374328613281,170.0899658203125,67.83580017089844
211.0,2025-07-27 14:27:56.879549,,0.0,,,,,,8.85232162475586,1.0,67.98523712158203,63.90990447998047,169.72293090820312,67.64643859863281
212.0,2025-07-27 14:28:13.754195,,0.0,,,,,,8.897637367248535,1.0,67.99573516845703,63.93587875366211,169.35733032226562,67.45844268798828
213.0,2025-07-27 14:28:30.760179,,0.0,,,,,,8.94257926940918,1.0,68.00618743896484,63.9616584777832,168.9931640625,67.27177429199219
214.0,2025-07-27 14:28:47.499821,,0.0,,,,,,8.987154006958008,1.0,68.01658630371094,63.98725128173828,168.63047790527344,67.08643341064453
215.0,2025-07-27 14:29:04.303308,,0.0,,,,,,9.031366348266602,1.0,68.02693176269531,64.01266479492188,168.26927185058594,66.90238189697266
216.0,2025-07-27 14:29:20.412291,,0.0,,,,,,9.07522201538086,1.0,68.0941390991211,64.18961334228516,167.84054565429688,68.19593048095703
217.0,2025-07-27 14:29:36.919114,,0.0,,,,,,9.127375602722168,1.0,68.10675811767578,64.21954345703125,167.39019775390625,67.98133850097656
218.0,2025-07-27 14:29:54.058056,,0.0,,,,,,9.17920970916748,1.0,68.11930847167969,64.24929809570312,166.94235229492188,67.76762390136719
219.0,2025-07-27 14:30:19.708367,,0.0,,,,,,9.230725288391113,1.0,68.13179779052734,64.27888488769531,166.4969482421875,67.55477905273438
220.0,2025-07-27 14:30:36.455284,,0.0,,,,,,9.281920433044434,1.0,68.14421844482422,64.30829620361328,166.05398559570312,67.34283447265625
221.0,2025-07-27 14:30:54.910328,,0.0,,,,,,9.332796096801758,1.0,68.15658569335938,64.3375473022461,165.61346435546875,67.13179016113281
222.0,2025-07-27 14:31:11.183739,,0.0,,,,,,9.383350372314453,1.0,68.16888427734375,64.36662292480469,165.1753387451172,66.9216537475586
223.0,2025-07-27 14:31:27.759283,,0.0,,,,,,9.433585166931152,1.0,68.18112182617188,64.3955307006836,164.73960876464844,66.71243286132812
224.0,2025-07-27 14:31:46.016597,,0.0,,,,,,9.483498573303223,1.0,68.19329071044922,64.42427062988281,164.30625915527344,66.50414276123047
225.0,2025-07-27 14:32:03.919179,,0.0,,,,,,9.53309154510498,1.0,68.20540618896484,64.45283508300781,163.87525939941406,66.29678344726562
