iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
68.0,2026-01-02 15:22:47.483951,False,0.0,6.489048957824707,66.41268920898438,58.08555603027344,1.0,6.4756293296813965,60.79030990600586,57.77070617675781,1.0,67.47848510742188,304.09307861328125,189.71070861816406,1.0
69.0,2026-01-02 15:22:50.140818,False,0.0,6.560179710388184,65.83032989501953,58.15180969238281,1.0,6.540738105773926,60.572479248046875,57.8358154296875,1.0,67.49366760253906,303.2928771972656,189.15408325195312,1.0
70.0,2026-01-02 15:22:52.836495,False,0.0,6.6306867599487305,65.25878143310547,58.21756362915039,1.0,6.605613708496094,60.34733581542969,57.900691986083984,1.0,67.5087890625,302.4961853027344,188.6007080078125,1.0
71.0,2026-01-02 15:22:55.157607,False,0.0,6.7005815505981445,64.69759368896484,58.2828254699707,1.0,6.670248031616211,60.11533737182617,57.96532440185547,1.0,67.52383422851562,301.7030029296875,188.0505828857422,1.0
72.0,2026-01-02 15:22:57.496349,False,0.0,6.769875526428223,59.915992736816406,58.31404495239258,1.0,6.7346343994140625,56.420352935791016,58.029701232910156,1.0,67.51348114013672,302.2486267089844,187.59986877441406,1.0
73.0,2026-01-02 15:23:00.099085,False,0.0,6.834047794342041,59.41572952270508,58.3743782043457,1.0,6.795063018798828,56.18179702758789,58.09012985229492,1.0,67.52749633789062,301.50982666015625,187.09005737304688,1.0
74.0,2026-01-02 15:23:02.524197,False,0.0,6.897684574127197,58.92403030395508,58.434268951416016,1.0,6.855235576629639,55.93806076049805,58.15030288696289,1.0,67.54145050048828,300.7743835449219,186.58323669433594,1.0
75.0,2026-01-02 15:23:05.126830,False,0.0,6.960794448852539,58.440547943115234,58.49372100830078,1.0,6.91514778137207,55.689483642578125,58.21021270751953,1.0,67.55534362792969,300.0423278808594,186.07936096191406,1.0
76.0,2026-01-02 15:23:07.604864,False,0.0,7.0233869552612305,57.964962005615234,58.552738189697266,1.0,6.974793434143066,55.4364013671875,58.269859313964844,1.0,67.56916809082031,299.31365966796875,185.578369140625,1.0
77.0,2026-01-02 15:23:10.013528,False,0.0,7.085469722747803,-97.94087982177734,57.76137924194336,1.0,7.034168243408203,-87.97156524658203,58.32901382446289,1.0,57.69920349121094,0.0,-12.366384506225586,0.0
78.0,2026-01-02 15:23:12.695081,False,0.0,6.9805707931518555,-97.65011596679688,57.659881591796875,1.0,6.939947128295898,-88.2623291015625,58.23479080200195,1.0,57.598846435546875,0.0,-12.242437362670898,0.0
79.0,2026-01-02 15:23:15.232261,False,0.0,6.875983715057373,-97.37699890136719,57.55847930908203,1.0,6.845414638519287,-88.53544616699219,58.1402587890625,1.0,57.498512268066406,0.0,-12.125927925109863,0.0
80.0,2026-01-02 15:23:17.828468,False,0.0,6.771688938140869,-97.12041473388672,57.45716857910156,1.0,6.750589370727539,-88.79203033447266,58.045433044433594,1.0,57.398197174072266,0.0,-12.016409873962402,0.0
81.0,2026-01-02 15:23:20.357566,False,0.0,6.66766881942749,-96.87928009033203,57.35594940185547,1.0,6.655489444732666,-89.03316497802734,57.95033264160156,1.0,57.29790115356445,0.0,-11.913418769836426,0.0
82.0,2026-01-02 15:23:22.861148,False,0.0,6.563907146453857,-96.65259552001953,57.25481414794922,1.0,6.560131072998047,-89.25984191894531,57.85497283935547,1.0,57.1976318359375,0.0,-11.816547393798828,0.0
83.0,2026-01-02 15:23:25.406922,False,0.0,6.46038818359375,-96.43944549560547,57.15375900268555,1.0,6.464529991149902,-89.47299194335938,57.759368896484375,1.0,57.097389221191406,0.0,-11.725412368774414,0.0
84.0,2026-01-02 15:23:28.272431,False,0.0,6.357097625732422,-139.34713745117188,56.462615966796875,1.0,6.368700981140137,-129.4102020263672,57.66338348388672,1.0,56.35141372680664,0.0,-16.92159652709961,0.0
85.0,2026-01-02 15:23:30.340847,False,0.0,6.207850933074951,-139.13829040527344,56.31666946411133,1.0,6.23009729385376,-129.6190643310547,57.5247802734375,1.0,56.20654296875,0.0,-16.832246780395508,0.0
86.0,2026-01-02 15:23:32.683283,False,0.0,6.058828353881836,-138.93846130371094,56.170799255371094,1.0,6.0912699699401855,-129.8188934326172,57.38595199584961,1.0,56.061702728271484,0.0,-16.746736526489258,0.0
87.0,2026-01-02 15:23:35.145694,False,0.0,5.910019397735596,-138.74725341796875,56.02500534057617,1.0,5.952228546142578,-130.0100860595703,57.246910095214844,1.0,55.91688537597656,0.0,-16.664884567260742,0.0
88.0,2026-01-02 15:23:37.701417,False,0.0,5.761415481567383,30.326824188232422,57.127017974853516,1.0,5.812982559204102,26.098209381103516,57.10799789428711,1.0,67.078369140625,325.1822204589844,195.75906372070312,1.0
89.0,2026-01-02 15:23:40.023184,False,0.0,5.793896675109863,29.896095275878906,57.15765380859375,1.0,5.840934753417969,26.17337417602539,57.13595199584961,1.0,67.08511352539062,324.82666015625,195.5064239501953,1.0
90.0,2026-01-02 15:23:42.835048,False,0.0,5.825916767120361,29.497390747070312,57.18798828125,1.0,5.868967533111572,26.218303680419922,57.16398239135742,1.0,67.09182739257812,324.4728698730469,195.25624084472656,1.0
91.0,2026-01-02 15:23:45.567456,False,0.0,5.857509613037109,29.126163482666016,57.21802520751953,1.0,5.897048473358154,26.23759651184082,57.19206619262695,1.0,67.09850311279297,324.1209411621094,195.00840759277344,1.0
92.0,2026-01-02 15:23:48.160032,False,0.0,5.888704776763916,28.778736114501953,57.247779846191406,1.0,5.925149917602539,26.234983444213867,57.22016525268555,1.0,67.10514068603516,323.7709045410156,194.76284790039062,1.0
93.0,2026-01-02 15:23:50.960656,False,0.0,5.919528007507324,28.452068328857422,57.27726364135742,1.0,5.953248500823975,26.213502883911133,57.24826431274414,1.0,67.11174774169922,323.4227600097656,194.51943969726562,1.0
94.0,2026-01-02 15:23:53.544424,False,0.0,5.9500017166137695,28.14362907409668,57.30648422241211,1.0,5.981324195861816,26.175708770751953,57.27634048461914,1.0,67.11831665039062,323.0765380859375,194.27813720703125,1.0
95.0,2026-01-02 15:23:56.027843,False,0.0,5.980144500732422,27.851282119750977,57.33544921875,1.0,6.009359836578369,26.12373161315918,57.30437469482422,1.0,67.12484741210938,322.7322082519531,194.038818359375,1.0
96.0,2026-01-02 15:23:58.916838,False,0.0,6.009974479675293,26.177337646484375,57.35873794555664,1.0,6.037339210510254,24.880414962768555,57.33235549926758,1.0,67.12405395507812,322.7741394042969,193.7831268310547,1.0
97.0,2026-01-02 15:24:01.528219,False,0.0,6.03801155090332,25.929697036743164,57.38583755493164,1.0,6.0639872550964355,24.803665161132812,57.35900115966797,1.0,67.13021087646484,322.4497375488281,193.55908203125,1.0
98.0,2026-01-02 15:24:04.148934,False,0.0,6.0657830238342285,25.69272232055664,57.412715911865234,1.0,6.090552806854248,24.71808433532715,57.38556671142578,1.0,67.1363296508789,322.127197265625,193.33676147460938,1.0
99.0,2026-01-02 15:24:06.619281,False,0.0,6.093301296234131,25.465274810791016,57.439388275146484,1.0,6.1170268058776855,24.624797821044922,57.41204071044922,1.0,67.14241790771484,321.80645751953125,193.11607360839844,1.0
100.0,2026-01-02 15:24:08.713991,False,0.0,6.120575428009033,25.246355056762695,57.465850830078125,1.0,6.143401145935059,24.52479362487793,57.43841552734375,1.0,67.14846801757812,321.4875183105469,192.89697265625,1.0
101.0,2026-01-02 15:24:11.402349,False,0.0,6.147615432739258,25.03510093688965,57.49211502075195,1.0,6.169668197631836,24.418935775756836,57.464683532714844,1.0,67.15447998046875,321.17041015625,192.67941284179688,1.0
102.0,2026-01-02 15:24:13.871734,False,0.0,6.174428939819336,24.830747604370117,57.518184661865234,1.0,6.195821762084961,24.307964324951172,57.49083709716797,1.0,67.16046142578125,320.8551025390625,192.46336364746094,1.0
103.0,2026-01-02 15:24:16.610743,False,0.0,6.201023578643799,24.63262939453125,57.54405975341797,1.0,6.221856594085693,24.192548751831055,57.51687240600586,1.0,67.16641235351562,320.54156494140625,192.248779296875,1.0
104.0,2026-01-02 15:24:19.018392,False,0.0,6.2274065017700195,24.440139770507812,57.56974792480469,1.0,6.247767925262451,24.073270797729492,57.542781829833984,1.0,67.17232513427734,320.22979736328125,192.03561401367188,1.0
105.0,2026-01-02 15:24:21.786424,False,0.0,6.25358247756958,24.252769470214844,57.59525680541992,1.0,6.2735514640808105,23.950651168823242,57.568565368652344,1.0,67.17820739746094,319.9197998046875,191.82386779785156,1.0
106.0,2026-01-02 15:24:24.354823,False,0.0,6.279558181762695,24.070035934448242,57.620582580566406,1.0,6.299203395843506,23.825149536132812,57.59421920776367,1.0,67.1840591430664,319.611572265625,191.6134796142578,1.0
107.0,2026-01-02 15:24:26.772604,False,0.0,6.305338382720947,23.89153480529785,57.64573287963867,1.0,6.324721336364746,23.69715118408203,57.61973571777344,1.0,67.18987274169922,319.3050842285156,191.4044189453125,1.0
108.0,2026-01-02 15:24:29.463544,False,0.0,6.33092737197876,55.83110046386719,57.84455490112305,1.0,6.350101947784424,50.33800506591797,57.64515686035156,1.0,67.37240600585938,309.68450927734375,191.1885986328125,1.0
109.0,2026-01-02 15:24:31.980926,False,0.0,6.3907246589660645,55.29952621459961,57.9005126953125,1.0,6.404016017913818,50.200218200683594,57.69906997680664,1.0,67.38510131835938,309.01513671875,190.72047424316406,1.0
110.0,2026-01-02 15:24:34.650497,False,0.0,6.449952602386475,54.78135299682617,57.95602798461914,1.0,6.45778226852417,50.05217742919922,57.752838134765625,1.0,67.39774322509766,308.3489074707031,190.25546264648438,1.0
111.0,2026-01-02 15:24:37.382394,False,0.0,6.5086259841918945,54.27583312988281,58.0111083984375,1.0,6.511390209197998,49.89463806152344,57.80644607543945,1.0,67.41032409667969,307.68585205078125,189.7935333251953,1.0
112.0,2026-01-02 15:24:40.101186,False,0.0,6.5667572021484375,53.78227233886719,58.065757751464844,1.0,6.5648298263549805,49.72829055786133,57.85988235473633,1.0,67.42284393310547,307.0259704589844,189.33462524414062,1.0
113.0,2026-01-02 15:24:42.652155,False,0.0,6.62436056137085,53.30004119873047,58.11998748779297,1.0,6.618090629577637,49.553768157958984,57.913143157958984,1.0,67.435302734375,306.36920166015625,188.87867736816406,1.0
114.0,2026-01-02 15:24:45.361439,False,0.0,6.6814470291137695,52.82853317260742,58.173797607421875,1.0,6.6711649894714355,49.371673583984375,57.966217041015625,1.0,67.44770050048828,305.7156066894531,188.42567443847656,1.0
115.0,2026-01-02 15:24:47.919835,False,0.0,6.738028526306152,52.367210388183594,58.22719955444336,1.0,6.724043846130371,49.18254089355469,58.01909637451172,1.0,67.46004486083984,305.0651550292969,187.9755401611328,1.0
116.0,2026-01-02 15:24:50.625431,False,0.0,6.794116020202637,51.915550231933594,58.28019714355469,1.0,6.7767205238342285,48.98687744140625,58.071773529052734,1.0,67.47232818603516,304.4178161621094,187.5282440185547,1.0
117.0,2026-01-02 15:24:53.158211,False,0.0,6.849719524383545,51.473087310791016,58.33279800415039,1.0,6.829187393188477,48.78516387939453,58.12424087524414,1.0,67.48455047607422,303.7736511230469,187.083740234375,1.0
118.0,2026-01-02 15:24:55.766144,False,0.0,6.904849529266357,51.03936004638672,58.38500213623047,1.0,6.881438255310059,48.57783508300781,58.176490783691406,1.0,67.49671173095703,303.1325988769531,186.64199829101562,1.0
119.0,2026-01-02 15:24:58.092590,False,0.0,6.959514617919922,50.61396026611328,58.43681716918945,1.0,6.933467388153076,48.36531066894531,58.228519439697266,1.0,67.5088119506836,302.4946594238281,186.2029571533203,1.0
120.0,2026-01-02 15:25:00.773169,False,0.0,7.013724327087402,69.34923553466797,58.63538360595703,1.0,6.985268592834473,63.811561584472656,58.28035354614258,1.0,67.63459014892578,295.86541748046875,185.37008666992188,1.0
121.0,2026-01-02 15:25:03.467423,False,0.0,7.088000297546387,-85.54119110107422,57.901187896728516,1.0,7.053613185882568,-77.1635971069336,58.34849166870117,1.0,57.85322952270508,0.0,-10.748726844787598,0.0
122.0,2026-01-02 15:25:05.928231,False,0.0,6.996382236480713,-85.26795959472656,57.812416076660156,1.0,6.970967769622803,-77.43683624267578,58.265846252441406,1.0,57.76540756225586,0.0,-10.63218879699707,0.0
123.0,2026-01-02 15:25:08.495099,False,0.0,6.905056476593018,-85.01325988769531,57.72373962402344,1.0,6.8880295753479,-77.69152069091797,58.18290710449219,1.0,57.6776123046875,0.0,-10.523481369018555,0.0
124.0,2026-01-02 15:25:11.431015,False,0.0,6.814003944396973,-84.77577209472656,57.63514709472656,1.0,6.804819107055664,-77.92902374267578,58.099693298339844,1.0,57.58983612060547,0.0,-10.422046661376953,0.0
125.0,2026-01-02 15:25:14.156969,False,0.0,6.72320556640625,-84.55421447753906,57.54663848876953,1.0,6.721354007720947,-78.15058135986328,58.01622772216797,1.0,57.50208282470703,0.0,-10.327356338500977,0.0
126.0,2026-01-02 15:25:16.800375,False,0.0,6.6326446533203125,-84.34746551513672,57.45820999145508,1.0,6.637651443481445,-78.35733032226562,57.932525634765625,1.0,57.41435623168945,0.0,-10.238953590393066,0.0
127.0,2026-01-02 15:25:19.450757,False,0.0,6.542304992675781,-84.15446472167969,57.36985778808594,1.0,6.553727149963379,-78.5503158569336,57.848602294921875,1.0,57.32665252685547,0.0,-10.156380653381348,0.0
128.0,2026-01-02 15:25:22.150814,False,0.0,6.45217227935791,-83.97425842285156,57.281578063964844,1.0,6.469596862792969,-78.73052978515625,57.764469146728516,1.0,57.23897171020508,0.0,-10.079242706298828,0.0
129.0,2026-01-02 15:25:24.588884,False,0.0,6.362232208251953,-83.80593872070312,57.19336700439453,1.0,6.385272979736328,-78.89883422851562,57.680145263671875,1.0,57.15131759643555,0.0,-10.007157325744629,0.0
130.0,2026-01-02 15:25:27.350190,False,0.0,6.272472381591797,-83.64869689941406,57.10521697998047,1.0,6.300769329071045,-79.05607604980469,57.59564208984375,1.0,57.063690185546875,0.0,-9.93979263305664,0.0
131.0,2026-01-02 15:25:29.947365,False,0.0,6.1828813552856445,-83.50175476074219,57.017127990722656,1.0,6.216096878051758,-79.20301818847656,57.51097106933594,1.0,56.97608184814453,0.0,-9.876808166503906,0.0
132.0,2026-01-02 15:25:32.498298,False,0.0,6.093447685241699,-93.72343444824219,56.81782150268555,1.0,6.131267070770264,-88.72721099853516,57.426109313964844,1.0,56.766761779785156,0.0,-11.113089561462402,0.0
133.0,2026-01-02 15:25:35.082747,False,0.0,5.99306583404541,-93.57853698730469,56.71907424926758,1.0,6.036236763000488,-88.87210845947266,57.331077575683594,1.0,56.66853713989258,0.0,-11.050976753234863,0.0
134.0,2026-01-02 15:25:37.470646,False,0.0,5.892839431762695,68.93632507324219,57.51090621948242,1.0,5.941051006317139,60.12554168701172,57.23612594604492,1.0,67.33772277832031,311.5123596191406,194.3869171142578,1.0
135.0,2026-01-02 15:25:40.114025,False,0.0,5.966672897338867,68.26907348632812,57.57897186279297,1.0,6.005447864532471,59.992820739746094,57.3005256652832,1.0,67.35289764404297,310.7123718261719,193.8227081298828,1.0
136.0,2026-01-02 15:25:42.669238,False,0.0,6.039792060852051,67.61751556396484,57.646507263183594,1.0,6.069702625274658,59.8477897644043,57.36478042602539,1.0,67.36801147460938,309.9158020019531,193.2620391845703,1.0
137.0,2026-01-02 15:25:45.495287,False,0.0,6.112213134765625,66.98085021972656,57.7135124206543,1.0,6.1338019371032715,59.691261291503906,57.42887878417969,1.0,67.38306427001953,309.12261962890625,192.70489501953125,1.0
138.0,2026-01-02 15:25:48.162651,False,0.0,6.183952331542969,66.35834503173828,57.78000259399414,1.0,6.1977338790893555,59.52400207519531,57.4928092956543,1.0,67.3980484008789,308.33282470703125,192.1511993408203,1.0
139.0,2026-01-02 15:25:51.053173,False,0.0,6.2550249099731445,65.74930572509766,57.845977783203125,1.0,6.261486530303955,59.3466911315918,57.55656051635742,1.0,67.4129638671875,307.5464782714844,191.60093688964844,1.0
140.0,2026-01-02 15:25:54.068170,False,0.0,6.325445175170898,65.15308380126953,57.91144561767578,1.0,6.32504940032959,59.15998458862305,57.62012481689453,1.0,67.42781829833984,306.7635803222656,191.0540313720703,1.0
141.0,2026-01-02 15:25:56.806154,False,0.0,6.395226955413818,64.5691146850586,57.976417541503906,1.0,6.388411998748779,58.964473724365234,57.68348693847656,1.0,67.44261169433594,305.9841003417969,190.5104522705078,1.0
142.0,2026-01-02 15:25:59.605836,False,0.0,6.464383125305176,63.996822357177734,58.0408935546875,1.0,6.451565742492676,58.760719299316406,57.746639251708984,1.0,67.45733642578125,305.2080383300781,189.97018432617188,1.0
143.0,2026-01-02 15:26:02.251769,False,0.0,6.532926082611084,63.435699462890625,58.104881286621094,1.0,6.514500617980957,58.54924774169922,57.809574127197266,1.0,67.47199249267578,304.4354553222656,189.43313598632812,1.0
144.0,2026-01-02 15:26:04.563275,False,0.0,6.600868225097656,72.8025131225586,58.253292083740234,1.0,6.57720947265625,66.54061889648438,57.8723030090332,1.0,67.54753112792969,300.45416259765625,188.6236572265625,1.0
